order_id,date_key,customer_key,product_key,region_key,sales
CA-2017-124814,673,94,530,386,23.2
CA-2017-139556,684,529,902,64,434.646
CA-2017-120530,672,85,516,56,658.746
CA-2017-149279,675,750,321,307,15.552
CA-2017-149279,675,750,756,307,1325.76
CA-2017-149279,675,750,803,307,3.108
CA-2017-120796,685,249,1312,21,99.846
CA-2017-111213,669,578,516,64,1317.492
CA-2017-111213,669,578,1703,64,63.84
CA-2017-111213,669,578,302,64,3.592
CA-2017-117681,678,190,1704,125,556.665
CA-2017-167115,683,196,703,56,588.784
CA-2017-150000,666,177,1705,463,17.92
CA-2017-127985,669,443,727,210,7.04
CA-2017-142398,674,437,1518,69,638.288
CA-2017-142398,674,437,1408,69,13.208
CA-2017-166625,667,751,1706,101,25.06
CA-2017-167682,685,317,1225,38,71.12
CA-2017-167682,685,317,1022,38,259.96
US-2017-106600,666,184,508,210,354.9
CA-2017-134789,666,72,831,333,30.0
CA-2017-134789,666,72,744,333,25.92
CA-2017-134789,666,72,1105,333,159.92
CA-2017-123358,673,532,1328,63,113.76
CA-2017-123358,673,532,972,63,579.51
CA-2017-123358,673,532,340,63,150.66
CA-2017-123358,673,532,505,63,48.032
CA-2017-105473,682,240,927,52,28.8
CA-2017-109666,677,74,1572,56,25.98
CA-2017-109666,677,74,496,56,3.28
CA-2017-109666,677,74,58,56,459.88
CA-2017-109666,677,74,518,56,7.76
CA-2017-109666,677,74,1368,56,71.96
CA-2017-109666,677,74,1446,56,54.9
CA-2017-109666,677,74,530,56,9.28
CA-2017-166282,682,478,781,298,35.168
CA-2017-166282,682,478,413,298,123.088
CA-2017-166282,682,478,1707,298,123.088
CA-2017-163594,674,81,1456,69,19.44
CA-2017-163594,674,81,77,69,194.352
CA-2017-163594,674,81,1321,69,36.624
CA-2017-109652,673,104,239,50,13.568
CA-2017-152800,686,504,218,15,6.12
CA-2017-139381,680,484,750,36,203.92
CA-2017-139381,680,484,1534,36,29.56
CA-2017-167605,671,752,672,322,30.344
CA-2017-151498,676,406,1481,52,8.32
CA-2017-123050,683,300,360,119,82.64
CA-2017-123050,683,300,292,119,31.02
CA-2017-123050,683,300,811,119,89.97
CA-2017-125087,680,417,595,112,344.372
CA-2017-125087,680,417,1395,112,1554.936
CA-2017-125087,680,417,1490,112,127.88
CA-2017-132899,672,558,453,64,3.64
US-2017-160206,669,127,1645,136,12.99
CA-2017-123540,687,585,1037,136,1454.9
CA-2017-162222,685,49,1364,203,10.272
US-2017-150140,688,151,1232,439,1294.75
CA-2017-124254,674,552,222,374,129.552
CA-2017-124254,674,552,1573,374,51.984
CA-2017-124254,674,552,1708,374,10.272
CA-2017-146423,676,532,1424,475,15.48
CA-2017-146423,676,532,312,475,51.84
CA-2017-161907,663,636,1679,21,118.782
CA-2017-161907,663,636,932,21,769.184
CA-2017-154998,672,445,1709,157,37.94
CA-2017-101329,670,30,1331,339,32.13
CA-2017-101329,670,30,618,339,2.88
CA-2017-126270,664,727,274,481,18.088
CA-2017-126270,664,727,1660,481,71.97
CA-2017-144785,680,597,212,64,6.99
CA-2017-144785,680,597,879,64,6.84
CA-2017-162733,689,194,1253,118,5.98
CA-2017-169166,690,346,1710,52,93.98
US-2017-105578,691,699,589,482,22.62
US-2017-105578,691,699,470,482,14.952
US-2017-105578,691,699,570,482,801.568
US-2017-105578,691,699,1696,482,2.376
US-2017-105578,691,699,1097,482,32.792
US-2017-105578,691,699,1294,482,32.792
US-2017-139486,692,567,1521,156,55.176
US-2017-139486,692,567,1058,156,66.26
US-2017-139486,692,567,1068,156,66.26
CA-2017-168753,693,580,197,252,979.95
CA-2017-168753,693,580,534,252,22.75
CA-2017-115917,694,114,1598,100,1049.2
CA-2017-115917,694,114,109,100,15.424
CA-2017-157245,695,180,1175,121,641.96
CA-2017-105256,694,526,369,77,1363.96
CA-2017-105256,694,526,697,77,1363.96
CA-2017-113747,696,324,1118,86,185.88
CA-2017-145499,691,753,361,54,3.282
CA-2017-153682,691,199,568,162,839.988
CA-2017-119186,697,101,1418,131,10.368
CA-2017-119186,697,101,1086,131,388.43
CA-2017-119186,697,101,1411,131,14.352
CA-2017-119186,697,101,1711,131,63.992
CA-2017-148698,698,744,1368,112,86.352
CA-2017-142762,699,413,664,15,37.05
CA-2017-122133,700,719,353,134,552.56
CA-2017-145247,701,11,223,124,79.14
CA-2017-133725,699,284,1423,137,1979.928
CA-2017-109176,690,618,448,21,9.344
CA-2017-109176,690,618,295,21,79.36
CA-2017-154403,699,60,392,310,4.98
CA-2017-109911,702,412,64,126,10.96
CA-2017-164672,703,136,1469,2,211.96
CA-2017-106530,703,64,721,138,1006.056
CA-2017-106530,703,64,347,138,10.688
CA-2017-106530,703,64,1393,138,10.368
CA-2017-106530,703,64,1578,138,25.12
CA-2017-106530,703,64,358,138,58.112
CA-2017-157266,697,256,397,359,19.44
CA-2017-157266,697,256,109,359,9.64
CA-2017-157266,697,256,1712,359,12.7
CA-2017-157266,697,256,561,359,41.37
CA-2017-122728,704,51,1551,79,104.28
CA-2017-122728,704,51,1411,79,17.94
CA-2017-169943,695,62,1187,176,242.9
CA-2017-169943,695,62,511,176,454.9
CA-2017-169943,695,62,708,176,35.92
CA-2017-169943,695,62,3,176,39.76
CA-2017-169943,695,62,1195,176,47.744
US-2017-150567,705,598,1051,188,2.952
US-2017-150567,705,598,505,188,27.018
US-2017-146570,706,202,686,86,511.84
US-2017-146570,706,202,712,86,91.96
US-2017-146570,706,202,1259,86,8.34
CA-2017-141019,707,567,1315,162,79.384
CA-2017-128818,708,740,205,64,85.232
CA-2017-128818,708,740,774,64,44.4
CA-2017-128818,708,740,1276,64,442.764
CA-2017-128818,708,740,1233,64,3999.95
CA-2017-128818,708,740,673,64,199.95
CA-2017-128818,708,740,1005,64,63.68
CA-2017-112676,701,205,634,418,14.352
CA-2017-118052,709,673,1213,265,7.216
CA-2017-118052,709,673,154,265,49.568
CA-2017-118052,709,673,1428,265,54.712
CA-2017-118052,709,673,1713,265,54.712
CA-2017-107202,692,40,1714,427,2396.4
CA-2017-146934,710,727,15,483,345.0
CA-2017-146934,710,727,331,483,174.286
CA-2017-146934,710,727,863,483,662.84
CA-2017-146934,710,727,717,483,95.1
CA-2017-146934,710,727,1705,483,26.88
CA-2017-146934,710,727,965,483,257.98
CA-2017-126935,695,468,301,15,9.584
CA-2017-137729,701,418,637,125,5.98
CA-2017-137729,701,418,1636,125,246.168
CA-2017-164784,711,190,771,116,3.984
CA-2017-164784,711,190,485,116,370.62
CA-2017-164784,711,190,611,116,2.742
CA-2017-160500,701,405,964,484,6.72
CA-2017-160500,701,405,331,484,298.776
CA-2017-139269,712,638,1715,210,24.96
CA-2017-139269,712,638,48,210,19.36
CA-2017-139269,712,638,1190,210,1267.65
US-2017-147991,701,317,150,465,16.72
US-2017-147991,701,317,1173,465,16.72
CA-2017-138695,696,583,918,450,390.272
CA-2017-138695,696,583,731,450,62.192
CA-2017-132409,697,519,481,6,1.504
CA-2017-132409,697,519,1492,6,34.848
CA-2017-146836,698,218,1716,12,44.94
CA-2017-146836,698,218,1122,12,45.576
CA-2017-139234,709,727,123,74,3.208
CA-2017-139234,709,727,711,74,26.176
CA-2017-134803,696,64,759,125,262.24
CA-2017-134803,696,64,1240,125,182.72
CA-2017-134803,696,64,436,125,131.6
CA-2017-134803,696,64,650,125,22.72
CA-2017-134803,696,64,510,125,558.4
US-2017-152835,695,598,486,485,21.4
CA-2017-155565,696,456,1446,56,54.9
CA-2017-108567,694,608,302,388,2.694
US-2017-101196,702,94,573,21,82.368
CA-2017-133144,700,459,1532,69,17.34
CA-2017-156573,693,745,1706,298,11.277
CA-2017-156573,693,745,175,298,4.448
CA-2017-156573,693,745,1295,298,44.76
CA-2017-146010,694,475,338,307,40.635
CA-2017-127642,692,69,1717,486,111.96
CA-2017-163398,713,716,1512,50,2.182
CA-2017-163398,713,716,1297,50,27.384
CA-2017-163398,713,716,738,50,26.406
CA-2017-158435,705,275,232,487,65.17
CA-2017-158435,705,275,944,487,14.62
CA-2017-158435,705,275,1136,487,173.24
CA-2017-159653,710,438,1690,23,14.73
US-2017-148901,707,536,686,65,57.582
US-2017-148901,707,536,718,65,31.104
US-2017-148901,707,536,96,65,30.192
US-2017-148901,707,536,409,65,43.6
US-2017-148901,707,536,1352,65,4.768
US-2017-148901,707,536,1407,65,10.38
US-2017-148901,707,536,1659,65,13.392
CA-2017-111696,703,362,1253,125,17.94
CA-2017-152408,706,431,1559,56,13.776
CA-2017-141180,706,27,828,253,7.764
CA-2017-136126,714,475,983,269,69.5
CA-2017-136126,714,475,1693,269,191.6
CA-2017-122903,715,152,581,107,3504.9
CA-2017-122903,715,152,1553,107,144.12
CA-2017-122903,715,152,1556,107,314.55
CA-2017-113831,691,167,1182,5,2275.5
CA-2017-113831,691,167,1183,5,1979.7
CA-2017-113831,691,167,1700,5,62.1
CA-2017-154060,698,233,216,60,187.056
CA-2017-158547,691,165,315,53,123.92
CA-2017-161158,690,159,1718,12,8.0
CA-2017-126165,701,591,1156,15,71.088
CA-2017-101525,711,754,1544,166,109.92
CA-2017-101525,711,754,683,166,19.44
CA-2017-101525,711,754,420,166,11.16
CA-2017-143714,699,755,1719,73,8399.976
CA-2017-143714,699,755,880,73,6.294
CA-2017-143714,699,755,288,73,10.368
CA-2017-143714,699,755,1654,73,122.382
CA-2017-161543,716,302,634,34,11.96
CA-2017-148852,697,170,1609,437,5.94
CA-2017-148852,697,170,1530,437,45.36
CA-2017-148852,697,170,560,437,211.168
CA-2017-148852,697,170,1170,437,484.704
CA-2017-148852,697,170,1434,437,371.976
US-2017-146857,709,673,1236,208,54.48
US-2017-159093,690,348,1720,69,32.04
CA-2017-147473,691,470,1431,16,38.88
CA-2017-114209,692,756,34,203,1.964
CA-2017-114209,692,756,1106,203,82.656
CA-2017-167416,702,751,1721,34,54.9
US-2017-102239,701,757,1722,488,1685.88
US-2017-102239,701,757,820,488,5.728
CA-2017-152730,691,296,1440,453,364.74
CA-2017-152730,691,296,1320,453,47.4
CA-2017-152730,691,296,342,453,49.76
CA-2017-152730,691,296,175,453,5.56
CA-2017-152730,691,296,1556,453,629.1
CA-2017-152730,691,296,1069,453,14.7
CA-2017-152730,691,296,789,453,45.36
CA-2017-152730,691,296,377,453,125.99
CA-2017-108224,707,519,1058,489,185.528
CA-2017-108224,707,519,1068,489,185.528
CA-2017-121377,696,451,442,326,286.4
CA-2017-129728,691,742,1287,156,167.84
CA-2017-138282,695,167,833,99,87.84
CA-2017-101791,715,242,1287,137,25.176
CA-2017-101791,715,242,279,137,5.584
CA-2017-101791,715,242,1196,137,1297.368
CA-2017-165673,706,34,1723,185,15.232
US-2017-117037,705,432,1724,50,2.89
US-2017-117037,705,432,897,50,7.896
US-2017-117037,705,432,1327,50,22.608
US-2017-117037,705,432,1254,50,30.528
CA-2017-112382,690,8,410,91,19.136
CA-2017-104311,698,433,101,297,18.936
CA-2017-104311,698,433,179,297,12.672
CA-2017-104311,698,433,1725,297,5.04
CA-2017-136994,715,461,1006,118,13.38
CA-2017-133816,716,393,996,6,743.988
CA-2017-133816,716,393,1375,6,743.988
CA-2017-166380,691,614,651,121,26.55
CA-2017-166380,691,614,367,121,111.98
CA-2017-159765,690,396,41,490,27.86
CA-2017-154081,710,454,1726,16,222.384
CA-2017-138583,714,290,1727,73,16.656
CA-2017-109400,698,258,958,392,366.744
CA-2017-105662,701,114,1728,450,93.248
CA-2017-105662,701,114,1587,450,177.48
CA-2017-150483,717,437,1729,106,32.064
CA-2017-150483,717,437,751,106,18.496
CA-2017-150483,717,437,33,106,191.079
CA-2017-150483,717,437,1418,106,10.368
US-2017-144057,690,758,121,111,856.656
US-2017-144057,690,758,500,111,13.184
US-2017-144057,690,758,1730,111,48.784
US-2017-144057,690,758,1693,111,76.64
US-2017-144057,690,758,955,111,18.528
CA-2017-100510,702,306,1082,12,10.02
CA-2017-100510,702,306,303,12,631.96
CA-2017-113236,697,554,692,82,184.704
CA-2017-113236,697,554,1121,82,47.92
CA-2017-117625,716,356,1731,74,7.072
US-2017-123610,702,79,1732,13,120.0
US-2017-123610,702,79,1271,13,8.67
CA-2017-149237,697,754,708,136,26.94
CA-2017-129280,713,759,1058,29,132.52
CA-2017-129280,713,759,1068,29,132.52
CA-2017-129280,713,759,1219,29,195.64
CA-2017-129280,713,759,900,29,51.968
CA-2017-129280,713,759,1581,29,431.976
CA-2017-129280,713,759,1733,29,224.937
CA-2017-129280,713,759,1734,29,6.0
CA-2017-130638,700,31,802,118,282.84
CA-2017-130638,700,31,375,118,27.72
CA-2017-168844,717,684,641,176,7.152
CA-2017-168844,717,684,1303,176,179.7
CA-2017-137393,709,356,1735,386,41.6
CA-2017-108210,691,361,1617,232,79.96
CA-2017-108210,691,361,367,232,223.96
CA-2017-125920,692,572,127,74,3.798
CA-2017-138688,718,760,677,69,14.62
CA-2017-169194,719,342,644,2,45.0
CA-2017-169194,719,342,409,2,21.8
CA-2017-111682,720,761,1551,119,208.56
CA-2017-111682,720,761,339,119,32.4
CA-2017-111682,720,761,1341,119,319.41
CA-2017-111682,720,761,185,119,14.56
CA-2017-111682,720,761,644,119,30.0
CA-2017-111682,720,761,956,119,48.48
CA-2017-111682,720,761,325,119,1.68
CA-2017-119823,721,496,849,5,75.88
CA-2017-127208,718,650,423,114,208.16
CA-2017-127208,718,650,1659,114,16.74
CA-2017-103730,718,239,1449,291,47.04
CA-2017-103730,718,239,455,291,30.84
CA-2017-103730,718,239,1131,291,226.56
CA-2017-103730,718,239,707,291,115.02
CA-2017-103730,718,239,1538,291,68.04
CA-2017-157749,721,284,206,74,25.92
CA-2017-157749,721,284,1598,74,419.68
CA-2017-157749,721,284,576,74,11.688
CA-2017-157749,721,284,1288,74,31.984
CA-2017-157749,721,284,364,74,177.225
CA-2017-157749,721,284,1057,74,4.044
CA-2017-157749,721,284,119,74,7.408
CA-2017-125318,722,547,1636,74,328.224
CA-2017-127369,722,56,579,231,714.3
CA-2017-147375,718,677,1736,137,1007.979
CA-2017-147375,718,677,610,137,313.488
CA-2017-147375,718,677,1485,137,313.488
CA-2017-100790,723,139,837,12,14.7
CA-2017-100790,723,139,1190,12,704.25
CA-2017-113243,724,631,1700,118,20.7
CA-2017-113243,724,631,1656,118,1335.68
CA-2017-113243,724,631,321,118,32.4
CA-2017-152534,719,667,524,422,5.16
CA-2017-152534,719,667,1405,422,38.88
CA-2017-140081,719,658,1737,73,45.056
CA-2017-140081,719,658,1408,73,29.718
CA-2017-140081,719,658,1405,73,15.552
CA-2017-140081,719,658,1738,73,447.696
CA-2017-105760,725,382,85,79,17.12
CA-2017-107216,726,309,1624,63,7.04
CA-2017-107216,726,309,1694,63,8.73
CA-2017-107216,726,309,379,63,29.29
CA-2017-107216,726,309,1452,63,8.64
US-2017-134908,727,183,946,6,124.608
US-2017-134908,727,183,1725,6,7.56
CA-2017-119445,723,356,1174,323,14.9
CA-2017-141397,719,547,347,256,46.76
CA-2017-141397,719,547,98,256,17.712
CA-2017-141397,719,547,208,256,21.78
CA-2017-141397,719,547,222,256,161.94
CA-2017-141397,719,547,1622,256,161.568
CA-2017-159345,720,467,668,35,111.96
US-2017-158708,723,314,1739,84,13.616
CA-2017-140543,728,267,567,346,191.88
US-2017-139710,729,222,1587,118,177.48
CA-2017-108581,719,370,811,348,95.968
CA-2017-108581,719,370,1456,348,10.368
CA-2017-140501,730,550,962,64,122.12
CA-2017-140501,730,550,1020,64,18.45
CA-2017-140501,730,550,1573,64,324.9
CA-2017-140501,730,550,1427,64,146.73
CA-2017-140501,730,550,1740,64,3.96
US-2017-152051,731,124,242,491,422.058
US-2017-152051,731,124,1500,491,38.088
US-2017-152051,731,124,763,491,254.352
CA-2017-118913,731,59,43,16,60.81
CA-2017-169922,732,144,964,43,1.344
CA-2017-169922,732,144,164,43,8.272
CA-2017-169922,732,144,280,43,12.544
CA-2017-165848,721,640,839,56,14.94
CA-2017-165848,721,640,1741,56,1349.85
CA-2017-165848,721,640,376,56,136.784
CA-2017-165848,721,640,1204,56,61.12
CA-2017-127775,732,376,1326,56,239.97
CA-2017-147368,729,477,1742,450,695.7
US-2017-128293,733,382,165,73,64.784
CA-2017-164035,718,347,709,74,23.12
CA-2017-153577,734,161,1006,389,37.464
CA-2017-153577,734,161,419,389,539.658
CA-2017-120558,735,473,321,56,32.4
CA-2017-130680,736,643,30,35,38.24
CA-2017-145842,720,665,1223,12,40.74
CA-2017-103163,735,320,1159,386,4.784
CA-2017-103163,735,320,832,386,4.73
CA-2017-155005,737,97,160,133,377.97
CA-2017-165169,727,185,1196,177,360.38
CA-2017-165169,727,185,249,177,11.16
CA-2017-165169,727,185,1026,177,14.94
CA-2017-110044,738,341,807,74,359.976
US-2017-142685,730,566,118,186,835.17
CA-2017-114951,723,406,939,15,22.14
CA-2017-136287,737,346,760,372,18.9
CA-2017-148593,739,643,1501,118,46.35
CA-2017-161095,738,4,274,156,7.752
CA-2017-161095,738,4,646,156,33.568
CA-2017-121993,724,734,1163,21,23.616
CA-2017-101987,736,7,982,38,440.91
CA-2017-166240,736,497,1492,26,8.712
CA-2017-108350,722,762,1640,231,105.52
CA-2017-119865,740,433,543,176,36.56
CA-2017-119865,740,433,168,176,186.144
CA-2017-119865,740,433,542,176,353.568
US-2017-108497,726,157,187,69,599.165
CA-2017-122448,729,608,921,15,122.352
CA-2017-110982,727,63,421,246,21.552
CA-2017-110982,727,63,545,246,58.24
US-2017-167472,722,559,811,166,179.94
US-2017-167472,722,559,928,166,26.85
US-2017-167472,722,559,9,166,323.37
US-2017-167472,722,559,1445,166,59.94
US-2017-167472,722,559,884,166,64.14
US-2017-167472,722,559,1138,166,11.67
US-2017-167472,722,559,1743,166,12.96
CA-2017-142405,732,143,1323,51,14.62
CA-2017-142405,732,143,109,51,53.984
CA-2017-142405,732,143,1385,51,389.97
CA-2017-128223,726,298,1744,492,1293.488
CA-2017-154662,729,530,1744,165,692.94
CA-2017-152765,741,461,1325,91,173.488
CA-2017-161928,734,453,160,15,201.584
CA-2017-152331,723,763,1356,50,5.304
CA-2017-126795,737,209,724,12,33.568
CA-2017-123512,720,21,187,118,239.666
CA-2017-123512,720,21,1734,118,22.5
CA-2017-123512,720,21,1544,118,219.84
CA-2017-154767,738,654,1336,378,121.96
CA-2017-154767,738,654,1745,378,8.74
CA-2017-154767,738,654,869,378,61.96
CA-2017-154767,738,654,1460,378,7.96
CA-2017-154767,738,654,52,378,275.24
US-2017-163461,742,269,1371,373,76.864
CA-2017-140382,730,171,1463,15,93.68
CA-2017-140382,730,171,558,15,21.93
CA-2017-140382,730,171,764,15,862.344
CA-2017-140382,730,171,662,15,19.98
US-2017-154256,730,524,1163,56,25.83
CA-2017-139941,718,716,1746,67,92.94
CA-2017-139941,718,716,1176,67,52.56
US-2017-119046,733,456,752,52,30.18
US-2017-119046,733,456,414,52,51.648
US-2017-119046,733,456,1517,52,11.232
CA-2017-149965,719,216,166,311,6.9
CA-2017-149965,719,216,150,311,57.69
CA-2017-149965,719,216,1173,311,57.69
CA-2017-101693,731,397,107,112,85.246
CA-2017-101693,731,397,1795,112,85.246
CA-2017-101693,731,397,1747,112,32.712
CA-2017-107146,720,129,110,493,266.352
CA-2017-107146,720,129,1442,493,483.136
CA-2017-133613,720,69,1460,487,7.96
CA-2017-133613,720,69,66,487,566.97
CA-2017-133613,720,69,130,487,9.84
CA-2017-155747,726,764,1722,21,337.176
CA-2017-133872,726,79,1369,223,39.936
CA-2017-133872,726,79,1539,223,18.464
CA-2017-104633,718,370,1746,256,185.88
CA-2017-104633,718,370,1431,256,12.96
CA-2017-162355,743,367,736,324,35.97
CA-2017-162355,743,367,1226,324,1266.86
CA-2017-118101,723,648,1097,494,368.91
CA-2017-118101,723,648,1294,494,368.91
CA-2017-118101,723,648,123,494,8.02
CA-2017-118101,723,648,418,494,171.04
CA-2017-118745,732,2,141,16,902.712
CA-2017-168361,740,542,980,137,0.836
CA-2017-144015,723,515,1689,69,231.72
CA-2017-144015,723,515,535,69,17.9
CA-2017-144015,723,515,1403,69,12.48
CA-2017-120824,718,282,1028,112,64.384
CA-2017-120824,718,282,255,112,6.984
CA-2017-120824,718,282,538,112,11.264
CA-2017-120824,718,282,1748,112,15.552
CA-2017-120824,718,282,936,112,379.372
CA-2017-120824,718,282,1141,112,67.536
CA-2017-120824,718,282,270,112,1.524
CA-2017-135594,743,281,928,174,50.12
CA-2017-102127,723,416,1580,56,20.97
CA-2017-102127,723,416,1570,56,139.96
CA-2017-102127,723,416,1749,56,37.74
CA-2017-132304,726,252,1125,51,1115.17
US-2017-155971,722,262,268,69,22.05
US-2017-155971,722,262,1750,69,99.9
CA-2017-100300,736,652,1682,14,4476.8
CA-2017-100300,736,652,607,14,104.85
CA-2017-100300,736,652,1028,14,241.44
CA-2017-149671,727,542,663,34,61.38
CA-2017-140977,739,582,1751,465,91.475
CA-2017-131744,742,650,883,6,6.848
CA-2017-131744,742,650,455,6,4.626
CA-2017-131744,742,650,380,6,453.6
CA-2017-107475,735,765,816,73,9.648
CA-2017-129861,720,503,94,98,376.866
CA-2017-160717,722,25,345,457,3023.928
CA-2017-160717,722,25,818,457,26.96
CA-2017-160717,722,25,925,457,477.6
CA-2017-137127,739,617,262,177,9.45
CA-2017-160234,723,766,1039,192,135.95
CA-2017-101343,744,149,946,16,77.88
CA-2017-157000,745,458,1004,318,37.224
CA-2017-157000,745,458,1286,318,20.016
CA-2017-103891,746,99,728,99,95.76
CA-2017-126158,747,31,621,455,119.616
CA-2017-126158,747,31,69,455,255.76
CA-2017-126158,747,31,1777,455,255.76
CA-2017-126158,747,31,326,455,241.568
CA-2017-126158,747,31,1513,455,69.3
CA-2017-126613,748,123,1489,315,16.768
CA-2017-136924,749,445,1752,66,380.864
CA-2017-120180,749,634,1048,6,11.632
US-2017-100720,745,63,513,73,143.982
US-2017-100720,745,63,520,73,494.376
US-2017-100720,745,63,885,73,5.84
CA-2017-114713,750,569,643,139,45.584
CA-2017-165316,751,369,892,55,35.216
CA-2017-165316,751,369,1374,55,23.696
CA-2017-165316,751,369,1382,55,265.475
CA-2017-144855,752,726,1363,79,6.3
CA-2017-149314,753,136,638,125,195.184
CA-2017-114727,754,629,714,62,544.008
CA-2017-114727,754,629,1481,62,1.872
CA-2017-114727,754,629,23,62,854.352
CA-2017-114727,754,629,1753,62,593.568
CA-2017-114727,754,629,1190,62,338.04
CA-2017-137050,749,527,308,64,11.21
CA-2017-137050,749,527,587,64,9.144
CA-2017-137050,749,527,816,64,14.07
CA-2017-137050,749,527,632,64,41.86
CA-2017-137050,749,527,99,64,8.544
CA-2017-137050,749,527,1226,64,579.136
CA-2017-101966,749,240,1754,91,419.944
CA-2017-136329,755,78,714,56,408.006
CA-2017-136329,755,78,360,56,165.28
CA-2017-122392,752,740,264,402,4.16
CA-2017-122392,752,740,701,402,11.648
US-2017-131149,748,567,1190,203,338.04
US-2017-131149,748,567,463,203,154.24
CA-2017-100965,750,184,596,109,215.65
CA-2017-157763,754,161,390,495,140.81
CA-2017-156685,756,762,1627,43,863.64
CA-2017-156685,756,762,230,43,47.616
CA-2017-112109,756,360,1369,496,19.968
CA-2017-112109,756,360,637,496,33.488
CA-2017-112109,756,360,1045,496,8.736
CA-2017-112109,756,360,756,496,662.88
CA-2017-147417,747,716,440,49,1439.976
CA-2017-131835,744,220,1307,335,162.64
CA-2017-131835,744,220,925,335,597.0
CA-2017-131835,744,220,253,335,55.48
CA-2017-146521,757,339,828,6,1.941
CA-2017-117282,749,690,6,64,14.16
CA-2017-111115,747,767,535,156,21.48
CA-2017-112025,758,466,955,112,9.264
CA-2017-101378,749,664,989,356,29.0
CA-2017-122322,759,500,1755,292,44.4
CA-2017-159940,750,46,1327,174,60.288
CA-2017-159940,750,46,897,174,2.632
CA-2017-159940,750,46,1096,174,23.688
CA-2017-159940,750,46,1454,174,253.372
CA-2017-115525,747,390,1536,120,243.88
CA-2017-103037,747,507,1690,112,15.712
CA-2017-121671,744,182,446,208,21.93
CA-2017-121671,744,182,172,208,242.94
CA-2017-121671,744,182,1674,208,7.64
CA-2017-121671,744,182,744,208,51.84
CA-2017-121671,744,182,39,208,265.17
CA-2017-155474,756,427,1094,34,107.984
CA-2017-155474,756,427,356,34,19.296
CA-2017-130050,745,219,1005,91,9.552
CA-2017-116344,760,24,763,21,84.784
CA-2017-130029,761,601,606,16,12.96
CA-2017-130029,761,601,1558,16,3.96
CA-2017-104157,747,707,101,86,7.89
CA-2017-104157,747,707,796,86,65.5
CA-2017-104157,747,707,1676,86,2430.08
CA-2017-161676,754,335,1496,105,33.8
CA-2017-152471,756,317,1756,65,823.96
CA-2017-152471,756,317,652,65,15.984
CA-2017-135265,750,755,1304,118,287.968
CA-2017-135265,750,755,1270,118,2799.96
CA-2017-135265,750,755,887,118,48.94
CA-2017-152163,762,701,650,59,14.2
CA-2017-152163,762,701,817,59,12.96
CA-2017-152163,762,701,1234,59,58.34
CA-2017-162404,751,115,792,416,11.416
US-2017-111290,752,391,1528,19,109.95
US-2017-111290,752,391,972,19,965.85
US-2017-111290,752,391,1298,19,29.2
US-2017-111290,752,391,1099,19,32.4
CA-2017-147137,763,254,91,15,25.4
CA-2017-147137,763,254,629,15,43.96
CA-2017-147137,763,254,1302,15,1279.165
CA-2017-147137,763,254,200,15,27.92
CA-2017-133550,764,284,429,107,283.14
CA-2017-133550,764,284,1541,107,635.96
CA-2017-133550,764,284,1010,107,118.99
CA-2017-133550,764,284,50,107,272.94
CA-2017-169215,749,675,897,412,29.61
CA-2017-124681,754,741,1243,75,15.576
CA-2017-134222,748,351,470,489,44.856
US-2017-131891,760,489,1047,497,2.214
CA-2017-149454,747,287,586,121,10.44
CA-2017-128307,747,733,1049,232,20.936
CA-2017-140613,752,76,1367,427,86.2
CA-2017-141957,757,742,1757,29,18.656
CA-2017-141957,757,742,494,29,11.088
CA-2017-141957,757,742,458,29,66.688
CA-2017-141957,757,742,779,29,99.488
CA-2017-143924,765,528,924,419,20.44
CA-2017-143924,765,528,125,419,109.92
CA-2017-142895,757,437,676,173,6.264
CA-2017-142895,757,437,783,173,363.92
CA-2017-103107,763,114,91,51,25.4
CA-2017-103107,763,114,1587,51,177.48
CA-2017-103107,763,114,1533,51,71.976
CA-2017-163776,766,54,1565,390,185.58
CA-2017-163776,766,54,168,390,77.56
CA-2017-163776,766,54,1178,390,87.92
CA-2017-163776,766,54,1033,390,245.94
CA-2017-163776,766,54,1546,390,8.6
CA-2017-163776,766,54,1088,390,504.9
US-2017-139087,744,391,31,34,12.42
US-2017-139087,744,391,1758,34,428.4
US-2017-139087,744,391,1759,34,24.75
US-2017-139087,744,391,17,34,87.71
US-2017-139087,744,391,1551,34,69.52
US-2017-139087,744,391,1645,34,20.784
US-2017-139087,744,391,257,34,12.816
CA-2017-129308,750,556,825,73,10.08
CA-2017-129308,750,556,670,73,59.994
CA-2017-129308,750,556,1316,73,59.994
CA-2017-129308,750,556,270,73,5.715
CA-2017-129308,750,556,903,73,9.42
CA-2017-160941,757,112,1015,90,419.9
CA-2017-160941,757,112,1363,90,3.15
CA-2017-115483,749,158,1544,297,219.84
CA-2017-162943,767,518,1184,56,253.764
CA-2017-162110,754,602,1760,179,55.992
CA-2017-140046,765,574,199,156,18.9
CA-2017-157588,749,768,1584,210,36.4
CA-2017-157588,749,768,1428,210,51.75
CA-2017-157588,749,768,1713,210,51.75
CA-2017-157161,745,78,218,59,10.2
CA-2017-157161,745,78,237,59,22.32
CA-2017-157161,745,78,109,59,24.1
CA-2017-157161,745,78,1137,59,75.98
CA-2017-157161,745,78,274,59,6.46
CA-2017-157161,745,78,1761,59,60.12
CA-2017-112256,751,63,1762,368,4.448
CA-2017-112256,751,63,1401,368,5.184
